_id,isPb,wpm,acc,rawWpm,consistency,charStats,mode,mode2,quoteLength,restartCount,testDuration,afkDuration,incompleteTestSeconds,punctuation,numbers,language,funbox,difficulty,lazyMode,blindMode,bailedOut,tags,timestamp
67bddeaa9707b5a8a8ec75ad,,95.58,100,95.58,62.28,48;0;0;0,words,10,-1,0,6.03,0,0,false,false,english,,normal,false,false,false,,1740496554000
67bddea39707b5a8a8ec7520,,83.77,96.3,94.24,82.74,48;1;0;0,words,10,-1,0,6.88,0,0,false,false,english,,normal,false,false,false,,1740496547000
67bdcc8c9707b5a8a8eb1fb4,,119.01,97.78,119.01,71.89,44;0;0;0,words,10,-1,2,4.44,0,5.3,false,false,english,,normal,false,false,false,,1740491916000
67bdcc809707b5a8a8eb1ebd,,101.02,98.08,101.02,60.05,51;0;0;0,words,10,-1,8,6.06,0,14.89,false,false,english,,normal,false,false,false,,1740491904000
67bcb20a9707b5a8a8de1c77,,83.17,94.78,89.57,77.83,104;3;0;0,time,15,-1,23,15.01,0,68.8,false,false,english,,normal,false,false,false,,1740419594000
67bc92be9707b5a8a8dbdd84,,101.57,97.01,107.17,86.78,127;3;0;1,time,15,-1,16,15,0,63.67,false,false,english,,normal,false,false,false,,1740411582000
67bc92629707b5a8a8dbd6c8,,107.99,100,107.99,80.12,135;0;0;0,time,15,-1,21,15,0,78.26,false,false,english,,normal,false,false,false,,1740411490000
67bc8eb39707b5a8a8db9011,,103.98,97.78,107.18,85.37,130;1;0;1,time,15,-1,7,15,0,22.56,false,false,english,,normal,false,false,false,,1740410547000
67bc75069707b5a8a8d9bf5a,,95.14,96.12,100.74,84.23,119;0;1;1,time,15,-1,8,15.01,0,22.74,false,false,english,,normal,false,false,false,,1740403974000
67b762ca201060369cd4dd97,,99.93,92.52,117.52,81.3,125;7;1;0,time,15,-1,7,15.01,0,23.55,false,false,english,,normal,false,false,false,,1740071626000
67b7629d201060369cd4da63,,95.98,91.55,111.18,79.64,120;6;0;1,time,15,-1,17,15,0,67.05,false,false,english,,normal,false,false,false,,1740071581000
67b73c81201060369cd237e9,,106.3,95.27,118.29,87.25,133;4;0;2,time,15,-1,15,15.01,0,59.43,false,false,english,,normal,false,false,false,,1740061825000
67b73c21201060369cd23167,,91,93.9,97.8,76.23,455;6;1;2,time,60,-1,2,60,0,9.08,false,false,english,,normal,false,false,false,,1740061729000
67b73bd6201060369cd22ca8,,100.39,94.22,110.39,85.83,251;9;1;2,time,30,-1,3,30,0,11.4,false,false,english,,normal,false,false,false,,1740061654000
67b73ba9201060369cd229c5,,96,94.3,104.4,81.45,240;10;0;1,time,30,-1,10,30,0,56.01,false,false,english,,normal,false,false,false,,1740061609000
67b73b45201060369cd22340,,97.17,97.68,103.17,78.13,243;3;1;0,time,30,-1,8,30.01,0,53.7,false,false,english,,normal,false,false,false,,1740061509000
67b7317b201060369cd18515,,97.19,93.62,112.79,83.84,243;11;0;1,time,30,-1,4,30,0,8.65,false,false,english,,normal,false,false,false,,1740059003000
67b7314d201060369cd1822e,,96.79,95.02,101.99,81.19,242;5;0;1,time,30,-1,6,30,0,8.71,false,false,english,,normal,false,false,false,,1740058957000
67b5e0f46de0b0fec49d3e03,,83.98,94.87,91.18,83.65,105;2;0;0,time,15,-1,6,15,0,13.55,false,false,english,,normal,false,false,false,,1739972852000
67b5e0d66de0b0fec49d3c35,,92.72,90.65,109.51,79.35,116;7;1;0,time,15,-1,29,15.01,0,78,false,false,english,,normal,false,false,false,,1739972822000
67b5311d6de0b0fec495e611,,36.79,92.45,39.19,48.59,46;1;0;0,time,15,-1,6,15,0,16.73,false,false,english,,normal,false,false,false,,1739927837000
67b530e86de0b0fec495e448,,63.19,87.76,75.18,65.17,79;3;2;0,time,15,-1,26,15,0,87.7,false,false,english,,normal,false,false,false,,1739927784000
67b4cf3b6de0b0fec491a011,,102,95.2,111,81.82,510;10;2;6,time,60,-1,9,60,0,77.9,false,false,english,,normal,false,false,false,,1739902779000
67b4ce586de0b0fec491927a,,95,93.58,103,75.79,475;12;1;1,time,60,-1,30,60,0,83.91,false,false,english,,normal,false,false,false,,1739902552000
67b0c0166de0b0fec466cc98,,91.58,95.44,98.38,77.71,458;6;0;2,time,60,-1,9,60.02,0,62.9,false,false,english,,normal,false,false,false,,1739636758000
67ac0bb2c60cdb1842c4ef5c,,89.58,93.68,103.18,77.47,448;13;2;2,time,60,-1,6,60.01,0,12.46,false,false,english,,normal,false,false,false,,1739328434000
67ac0b5fc60cdb1842c4ec88,,93.6,94.08,102.59,78.39,468;10;3;3,time,60,-1,14,60,0,79.4,false,false,english,,normal,false,false,false,,1739328351000
67ac0a8ec60cdb1842c4e54b,,108.79,95.83,114.39,90.08,136;4;0;1,time,15,-1,19,15,0,56.13,false,false,english,,normal,false,false,false,,1739328142000
67ac0a2fc60cdb1842c4e225,,99.95,96.9,99.95,72.88,125;0;0;0,time,15,-1,8,15.01,0,47.38,false,false,english,,normal,false,false,false,,1739328047000
67a8e751c60cdb18429fd4c1,,104.78,97.76,104.78,79.78,131;0;0;0,time,15,-1,20,15,0,56.47,false,false,english,,normal,false,false,false,,1739122513000
67a81c89c60cdb1842980ae0,,99.18,90.32,123.17,86.47,124;9;0;0,time,15,-1,5,15,0,13.16,false,false,english,,normal,false,false,false,,1739070601000
67a816e9c60cdb184297e4bd,,90.35,93.43,107.94,76.39,113;3;0;2,time,15,-1,123,15.01,0,537.65,false,false,english,,normal,false,false,false,,1739069161000
67a81142c60cdb184297bbcf,,100,93.48,107.6,78.83,500;15;2;3,time,60,-1,32,60,0,289.22,false,false,english,,normal,false,false,false,,1739067714000
67a68ca78049ddd215d6a4e5,,101.54,93.06,114.33,75.12,127;5;1;1,time,15,-1,6,15.01,0,18.4,false,false,english,,normal,false,false,false,,1738968231000
67a0d188dbed55255628b985,,92.37,92.47,111.16,86.36,231;11;1;2,time,30,-1,11,30.01,0,71.36,false,false,english,,normal,false,false,false,,1738592648000
67a0d119dbed55255628b19b,,96.77,92.78,108.37,81.52,242;7;2;2,time,30,-1,12,30.01,0,29.69,false,false,english,,normal,false,false,false,,1738592537000
67a0d0d0dbed55255628ac7e,,98.37,95.6,107.97,78.7,246;5;0;1,time,30,-1,5,30.01,0,19.22,false,false,english,,normal,false,false,false,,1738592464000
67a0d09bdbed55255628a874,,97.58,93.21,111.58,79.8,244;9;2;0,time,30,-1,10,30.01,0,41.49,false,false,english,,normal,false,false,false,,1738592411000
67a0c4c0dbed55255627e589,,95.99,93.94,101.99,76.45,240;6;1;0,time,30,-1,45,30,0,173.9,false,false,english,,normal,false,false,false,,1738589376000
67a0c0dbdbed55255627abbb,,90.39,91.35,104.39,81.88,226;11;1;0,time,30,-1,2,30,0,14.08,false,false,english,,normal,false,false,false,,1738588379000
67a0534edbed552556231ea6,,102.77,92.66,112.37,84.5,257;11;2;1,time,30,-1,17,30.01,0,38.71,false,false,english,,normal,false,false,false,,1738560334000
67a04a77dbed55255622cad1,,98.39,92.63,108.59,77.98,492;15;3;4,time,60,-1,38,60,0,110.35,false,false,english,,normal,false,false,false,,1738558071000
67a049acdbed55255622c3d5,,84.59,88.31,105.79,74.33,423;30;6;7,time,60,-1,17,60,0,67.29,false,false,english,,normal,false,false,false,,1738557868000
67a0491ddbed55255622bebe,,86.6,90.72,101.4,72.78,433;21;4;3,time,60,-1,15,60,0,27.85,false,false,english,,normal,false,false,false,,1738557725000
67a012e2dbed55255620f14b,,99.14,95.68,110.33,79.73,124;3;0;0,time,15,-1,10,15.01,0,27.46,false,false,english,,normal,false,false,false,,1738543842000
679bffb3ba6f7581644205db,,115.91,98.67,119.11,82.11,145;0;0;1,time,15,-1,20,15.01,0,49.9,false,false,english,,normal,false,false,false,,1738276787000
679bff5eba6f7581644202e7,,100.77,92.26,123.97,86.01,126;6;1;1,time,15,-1,2,15,0,0.98,false,false,english,,normal,false,false,false,,1738276702000
679bff45ba6f758164420213,,97.57,87.25,117.56,83.37,122;11;1;2,time,15,-1,2,15.01,0,1.98,false,false,english,,normal,false,false,false,,1738276677000
679bff30ba6f758164420146,,123.58,93.75,134.82,66.03,44;2;0;1,words,10,-1,14,4.27,0,26.33,false,false,english,,normal,false,false,false,,1738276656000
679bff05ba6f75816441ff9e,,106.89,86.67,137.44,95.97,35;3;1;1,words,10,-1,8,3.93,0,12.79,false,false,english,,normal,false,false,false,,1738276613000
679bfec4ba6f75816441fd5a,,81.52,79.87,127.08,80.57,102;21;1;2,time,15,-1,62,15.01,0,130.79,false,false,english,,normal,false,false,false,,1738276548000
679bfdfdba6f75816441f65f,,96.75,88.82,120.74,83.94,121;10;0;4,time,15,-1,41,15.01,0,125.38,false,false,english,,normal,false,false,false,,1738276349000
679bfd4fba6f75816441f02a,,102.38,94.24,111.17,85.54,128;5;1;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1738276175000
679be16dba6f75816440c086,,94.4,93.41,107.8,81.21,472;14;4;4,time,60,-1,29,60,0,189.46,false,false,english,,normal,false,false,false,,1738269037000
679bdff4ba6f75816440ad1e,,95.79,94.8,104.99,80.9,479;7;3;2,time,60,-1,28,60.01,0,147.37,false,false,english,,normal,false,false,false,,1738268660000
679bdf01ba6f75816440a0b9,,91.6,91.93,106.4,81.66,458;15;3;5,time,60,-1,13,60,0,50.1,false,false,english,,normal,false,false,false,,1738268417000
679bde72ba6f758164409953,,92.99,91.62,110.99,79.54,465;25;4;3,time,60,-1,6,60.01,0,41.58,false,false,english,,normal,false,false,false,,1738268274000
679aa1a4ba6f75816431dbdd,,91.59,91.59,104.19,74.24,458;18;4;1,time,60,-1,35,60.01,0,204.63,false,false,english,,normal,false,false,false,,1738187172000
679aa063ba6f75816431cd79,,102.34,93.79,115.14,86.04,128;5;0;0,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1738186851000
679aa053ba6f75816431ccb9,,98.39,96.92,103.19,81.32,123;2;0;0,time,15,-1,3,15,0,3.92,false,false,english,,normal,false,false,false,,1738186835000
679aa03cba6f75816431cbdd,,103.09,93.92,118.27,86.73,129;6;1;0,time,15,-1,1,15.02,0,8.36,false,false,english,,normal,false,false,false,,1738186812000
679aa023ba6f75816431cac3,,100.79,94.81,105.59,78.92,126;3;0;0,time,15,-1,52,15,0,222.34,false,false,english,,normal,false,false,false,,1738186787000
679a9f0aba6f75816431be86,,100.72,94.56,115.91,77.27,126;3;0;1,time,15,-1,19,15.01,0,60.68,false,false,english,,normal,false,false,false,,1738186506000
679a9e5cba6f75816431b78a,,103.11,95,111.1,80.97,129;4;0;1,time,15,-1,5,15.01,0,8.55,false,false,english,,normal,false,false,false,,1738186332000
679a9e3fba6f75816431b652,,112.7,95.39,121.49,91.27,141;4;1;0,time,15,-1,4,15.01,0,20.7,false,false,english,,normal,false,false,false,,1738186303000
679a9dccba6f75816431b189,,95.13,94.53,102.33,85.26,119;5;0;1,time,15,-1,15,15.01,0,26.58,false,false,english,,normal,false,false,false,,1738186188000
679a9d88ba6f75816431ae88,,99.98,93.28,104.78,83.92,125;4;1;0,time,15,-1,13,15,0,36.18,false,false,english,,normal,false,false,false,,1738186120000
679a666fba6f7581642e714a,,92,91.24,106.4,77.43,115;7;0;1,time,15,-1,8,15,0,38.42,false,false,english,,normal,false,false,false,,1738172015000
679a6632ba6f7581642e6d15,,102.33,95.59,107.13,77.05,128;2;1;0,time,15,-1,17,15.01,0,70.06,false,false,english,,normal,false,false,false,,1738171954000
67996edeba6f758164236546,,90.39,94.78,96.39,74.23,452;7;0;1,time,60,-1,11,60,0,53.07,false,false,english,,normal,false,false,false,,1738108638000
67930c5849deeea627a73695,,103.14,95.34,108.73,75.77,258;6;0;1,time,30,-1,9,30.02,0,43.79,false,false,english,,normal,false,false,false,,1737690200000
67906abf49deeea627887cd5,,93.58,92.87,104.58,80.17,468;20;2;3,time,60,-1,10,60.01,0,14.59,false,false,english,,normal,false,false,false,,1737517759000
67906a6a49deeea6278879d5,,89.79,90.91,97.99,70.56,449;11;3;1,time,60,-1,16,60.01,0,148.78,false,false,english,,normal,false,false,false,,1737517674000
6790698249deeea627887133,,96.99,91.02,108.59,77.31,485;22;4;3,time,60,-1,39,60,0,196.65,false,false,english,,normal,false,false,false,,1737517442000
6790683649deeea627886439,,105.57,95.86,115.17,75.62,132;3;0;1,time,15,-1,13,15,0,43.68,false,false,english,,normal,false,false,false,,1737517110000
679067ef49deeea627886173,,95.99,93.89,101.59,76.55,120;2;1;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1737517039000
679067de49deeea6278860c8,,107.94,97.16,111.94,86.66,135;2;0;0,time,15,-1,2,15.01,0,3.27,false,false,english,,normal,false,false,false,,1737517022000
678ed0bd49deeea627771220,,92.8,96.12,99.2,80.64,116;1;0;0,time,15,-1,6,15,0,23,false,false,english,,normal,false,false,false,,1737412797000
678bf3f649deeea6275bd367,,104.8,97.16,111.19,84.08,131;1;0;0,time,15,-1,4,15,0,6.52,false,false,english,,normal,false,false,false,,1737225206000
678bebad49deeea6275b8006,,102.39,96.35,106.39,75.4,128;1;0;0,time,15,-1,23,15,0,70.96,false,false,english,,normal,false,false,false,,1737223085000
678b11e949deeea62753990e,,109.54,91.82,127.13,92.45,137;9;0;2,time,15,-1,10,15.01,0,34.47,false,false,english,,normal,false,false,false,,1737167337000
678b11af49deeea62753978f,,107.15,94.52,116.74,91.23,134;6;0;1,time,15,-1,26,15.01,0,82.25,false,false,english,,normal,false,false,false,,1737167279000
678b113549deeea627539475,,100.79,95.77,113.59,83.7,126;3;0;2,time,15,-1,11,15,0,33.48,false,false,english,,normal,false,false,false,,1737167157000
678b10fb49deeea6275392db,,107.08,97.81,107.08,80.06,134;0;0;0,time,15,-1,1,15.02,0,5.72,false,false,english,,normal,false,false,false,,1737167099000
678b10e449deeea627539243,,110.33,97.28,115.93,78.86,138;1;0;0,time,15,-1,10,15.01,0,31.83,false,false,english,,normal,false,false,false,,1737167076000
678a694449deeea6274b6b1a,,111.98,98.61,115.18,82.65,140;2;0;0,time,15,-1,17,15,0,40.51,false,false,english,,normal,false,false,false,,1737124164000
678a68fb49deeea6274b65ab,,110.37,97.9,114.37,87.37,138;2;0;0,time,15,-1,3,15,0,8.06,false,false,english,,normal,false,false,false,,1737124090000
678a68de49deeea6274b63a5,,87.19,94.92,91.19,77.8,109;1;0;0,time,15,-1,20,15,0,50.11,false,false,english,,normal,false,false,false,,1737124062000
6788b5d649deeea627370790,,107.14,97.2,114.34,85.74,134;2;0;1,time,15,-1,46,15.01,0,140.12,false,false,english,,normal,false,false,false,,1737012694000
6788b51249deeea62737004f,,97.52,94.24,111.11,86.09,122;5;0;0,time,15,-1,10,15.01,0,59.51,false,false,english,,normal,false,false,false,,1737012498000
6784a95033ee27aa12fc12b0,,94.79,91.34,108.39,73.67,237;9;3;1,time,30,-1,4,30,0,18.09,false,false,english,,normal,false,false,false,,1736747344000
678425b433ee27aa12f80c95,,94.99,95.61,103.38,76.92,475;9;3;4,time,60,-1,31,60.01,0,112.55,false,false,english,,normal,false,false,false,,1736713652000
678424ed33ee27aa12f80668,,100.2,94.65,106.6,80.3,501;12;2;1,time,60,-1,3,60,0,11.53,false,false,english,,normal,false,false,false,,1736713453000
6784248033ee27aa12f8031c,,100.58,96.79,104.98,79.35,503;7;2;0,time,60,-1,16,60.01,0,153.32,false,false,english,,normal,false,false,false,,1736713344000
6784239a33ee27aa12f7fc3f,,88.59,93.75,96.79,76.96,443;11;3;4,time,60,-1,8,60.01,0,25.94,false,false,english,,normal,false,false,false,,1736713114000
6784233b33ee27aa12f7f955,,88.79,96.05,93.99,77.06,444;5;0;3,time,60,-1,15,60.01,0,58.2,false,false,english,,normal,false,false,false,,1736713019000
6784229833ee27aa12f7f428,,92.78,95.63,98.58,76.54,464;6;1;1,time,60,-1,10,60.01,0,14.49,false,false,english,,normal,false,false,false,,1736712856000
677ffe9c33ee27aa12cf6895,,106.33,97.16,111.13,83.61,133;1;0;0,time,15,-1,6,15.01,0,26.87,false,false,english,,normal,false,false,false,,1736441500000
677ffe6c33ee27aa12cf6560,,103.2,99.23,103.2,80.39,129;0;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1736441452000
677ffe5b33ee27aa12cf6452,,99.13,97.67,103.13,85.41,124;2;0;0,time,15,-1,21,15.01,0,120.47,false,false,english,,normal,false,false,false,,1736441435000
677ffdc133ee27aa12cf5a5d,,85.57,95.2,99.97,80.08,107;3;0;0,time,15,-1,52,15,0,221.98,false,false,english,,normal,false,false,false,,1736441281000
677ffa3b33ee27aa12cf1f53,,83.18,95.5,86.38,73.98,104;1;0;0,time,15,-1,3,15,0,8.65,false,false,english,,normal,false,false,false,,1736440378000
677ffa1f33ee27aa12cf1d84,,78.38,89.92,94.37,75.88,98;8;0;1,time,15,-1,7,15,0,30.76,false,false,english,,normal,false,false,false,,1736440351000
677ff9ea33ee27aa12cf1a00,,89.58,93.8,103.17,83.12,112;2;4;1,time,15,-1,1,15,0,2.54,false,false,english,,normal,false,false,false,,1736440298000
677ff9d733ee27aa12cf18ca,,88,92.86,99.2,78.79,110;4;0;1,time,15,-1,23,15,0,69.42,false,false,english,,normal,false,false,false,,1736440279000
677e7c0533ee27aa12bd9666,,103.17,96.99,105.57,84.12,129;2;0;1,time,15,-1,3,15,0,8.32,false,false,english,,normal,false,false,false,,1736342533000
677df6eb33ee27aa12b86adb,,85.58,89.14,103.98,79.83,214;13;1;4,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1736308459000
677df6c733ee27aa12b869b9,,100.76,95,111.15,80.18,252;7;1;0,time,30,-1,58,30.01,0,247.73,false,false,english,,normal,false,false,false,,1736308423000
677df54433ee27aa12b85e25,,102.79,96.71,107.79,77.34,514;7;0;1,time,60,-1,28,60.01,0,107.29,false,false,english,,normal,false,false,false,,1736308036000
677df48033ee27aa12b857f5,,100.39,94.72,104.39,79.94,251;8;0;0,time,30,-1,6,30,0,26.1,false,false,english,,normal,false,false,false,,1736307840000
677d622633ee27aa12b2b332,,95.96,95.54,107.55,83.59,240;7;0;3,time,30,-1,34,30.01,0,101.38,false,false,english,,normal,false,false,false,,1736270374000
677d618033ee27aa12b2a902,,89.97,93.98,96.77,70.47,225;7;0;2,time,30,-1,3,30.01,0,11.47,false,false,english,,normal,false,false,false,,1736270208000
677d615233ee27aa12b2a655,,104.77,98.5,104.77,79.88,131;0;0;0,time,15,-1,18,15.01,0,74.79,false,false,english,,normal,false,false,false,,1736270162000
677d60e633ee27aa12b2a050,,100.79,95.71,111.99,84.51,126;3;0;3,time,15,-1,5,15,0,9.34,false,false,english,,normal,false,false,false,,1736270054000
677d60c933ee27aa12b29ea9,,105.58,98.56,110.38,78.25,132;0;0;1,time,15,-1,7,15,0,33.45,false,false,english,,normal,false,false,false,,1736270025000
677d608e33ee27aa12b29b1c,,94.39,93.28,106.39,81.51,118;5;1;1,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1736269966000
677d607d33ee27aa12b29a11,,82.34,95,95.93,78.59,103;2;1;1,time,15,-1,2,15.01,0,12.31,false,false,english,,normal,false,false,false,,1736269949000
677d605e33ee27aa12b29873,,95.12,95.38,103.12,82.8,119;3;0;0,time,15,-1,9,15.01,0,22.99,false,false,english,,normal,false,false,false,,1736269918000
677c0954989496429306a0c3,,90.79,92.73,100.98,78.11,454;20;5;1,time,60,-1,2,60.01,0,74.96,false,false,english,,normal,false,false,false,,1736182100000
677c08b998949642930697b9,,96.59,96.89,101.39,80.47,483;2;2;3,time,60,-1,5,60,0,44.92,false,false,english,,normal,false,false,false,,1736181945000
677c084598949642930690d7,,98.8,96.37,103.6,80.45,494;9;1;1,time,60,-1,6,60,0,76.18,false,false,english,,normal,false,false,false,,1736181829000
677c07b99894964293068903,,92.99,96.5,94.59,76.61,465;2;1;0,time,60,-1,9,60,0,67.01,false,false,english,,normal,false,false,false,,1736181689000
677b49359894964293fe98fe,,103.97,94.74,113.57,84.93,260;9;0;3,time,30,-1,2,30.01,0,16.87,false,false,english,,normal,false,false,false,,1736132917000
677b48f69894964293fe9724,,93.2,93.81,102,77.27,466;10;9;0,time,60,-1,15,60,0,52.28,false,false,english,,normal,false,false,false,,1736132853000
677adcdc9894964293fb81de,,98.66,96.96,102.62,77.82,249;3;0;0,words,50,-1,2,30.29,0,13.69,false,false,english,,normal,false,false,false,,1736105180000
677adc5f9894964293fb7d53,,103.03,95.1,111.73,76.4,225;6;1;2,words,50,-1,5,26.21,0,7.48,false,false,english,,normal,false,false,false,,1736105055000
6779832f9894964293f04825,,91.55,91.87,108.62,76.84,236;12;1;3,words,50,-1,1,30.93,0,3.48,false,false,english,,normal,false,false,false,,1736016687000
6778e76a9894964293ea5f30,,99.72,98.08,101.7,79.09,252;1;0;0,words,50,-1,10,30.33,0,30.51,false,false,english,,normal,false,false,false,,1735976810000
6778e7259894964293ea5d2d,,102.32,96.24,107.62,81.64,251;6;1;0,words,50,-1,12,29.44,0,37.85,false,false,english,,normal,false,false,false,,1735976741000
6778c9129894964293e96e20,true,103.49,95.49,115.08,78.1,259;7;2;0,words,50,-1,1,30.03,0,7.26,false,false,english,,normal,false,false,false,,1735969042000
6778c8e79894964293e96ce8,true,102.04,98.46,104.06,81.02,252;1;0;0,words,50,-1,5,29.64,0,31.44,false,false,english,,normal,false,false,false,,1735968999000
6778c89c9894964293e96a8f,,102.11,97.69,105.35,70.91,126;2;0;1,words,25,-1,13,14.81,0,63.6,false,false,english,,normal,false,false,false,,1735968924000
6778c8429894964293e9680c,,99.62,94.66,103.67,81.19,123;3;0;0,words,25,-1,0,14.82,0,0,false,false,english,,normal,false,false,false,,1735968834000
6778c8329894964293e967a4,,104.79,96.67,118.63,76.28,106;1;1;0,words,25,-1,2,12.14,0,11.43,false,false,english,,normal,false,false,false,,1735968818000
6778c7fc9894964293e96626,true,103.4,96.38,108.6,80.58,517;5;3;1,time,60,-1,26,60,0,161.74,false,false,english,,normal,false,false,false,,1735968764000
6778c66e9894964293e95a0d,,104.78,97.06,107.18,81.12,262;2;0;1,time,30,-1,9,30.01,0,35.54,false,false,english,,normal,false,false,false,,1735968366000
6778c6229894964293e957ac,,99.99,95.37,112.39,84.78,250;7;0;1,time,30,-1,3,30,0,8.79,false,false,english,,normal,false,false,false,,1735968290000
67785b979894964293e681d4,,93.19,92.8,102.78,76.27,233;8;1;1,time,30,-1,23,30,0,52.5,false,false,english,,normal,false,false,false,,1735941015000
67785a7b9894964293e67911,,96.39,94.42,106.38,82.14,241;6;2;0,time,30,-1,5,30,0,4.27,false,false,english,,normal,false,false,false,,1735940731000
67785a4d9894964293e677a2,,98,94.62,98,72.81,245;0;0;0,time,30,-1,21,30,0,107.14,false,false,english,,normal,false,false,false,,1735940685000
677859b09894964293e672ab,,100.75,94.2,109.14,83.54,252;7;2;0,time,30,-1,14,30.02,0,39.3,false,false,english,,normal,false,false,false,,1735940528000
6778595e9894964293e67012,,91.6,93.41,100.4,70.19,229;8;0;0,time,30,-1,21,30,0,56.64,false,false,english,,normal,false,false,false,,1735940446000
677858d89894964293e66c15,true,109.98,96.84,111.98,78.99,275;3;0;0,time,30,-1,91,30,0,540.35,false,false,english,,normal,false,false,false,,1735940312000
67782abc9894964293e4b3ff,,98.4,94.04,105,72.52,492;12;3;0,time,60,-1,1,60,0,8.55,false,false,english,,normal,false,false,false,,1735928508000
67782a3c9894964293e4ae2c,,88.39,94.39,95.49,73.88,884;17;3;3,time,120,-1,94,120.01,0,301.51,false,false,english,,normal,false,false,false,,1735928380000
67760f299894964293d02367,,86.68,91.04,94.78,69.04,867;32;6;1,time,120,-1,68,120.02,0,306.72,false,false,english,,normal,false,false,false,,1735790377000
67760d439894964293d0154c,,95.19,93.19,109.79,78.74,476;12;8;3,time,60,-1,22,60.01,0,107.92,false,false,english,,normal,false,false,false,,1735789891000
67760c8a9894964293d00fe0,,89.79,95.34,96.99,70.47,449;8;3;1,time,60,-1,3,60.01,0,2.65,false,false,english,,normal,false,false,false,,1735789706000
67760c449894964293d00dd5,true,102.59,97.37,104.59,76.57,513;2;1;0,time,60,-1,0,60.01,0,0,false,false,english,,normal,false,false,false,,1735789635000
6773589c9894964293bacf2a,,95.19,96.46,99.19,71.93,238;2;0;0,time,30,-1,67,30,0,346.37,false,false,english,,normal,false,false,false,,1735612572000
677356df9894964293bac3c0,,95.58,93.84,109.17,76.62,239;7;2;2,time,30,-1,15,30.01,0,62.6,false,false,english,,normal,false,false,false,,1735612127000
6771f8859894964293ae847c,,93.97,94.32,104.36,73.21,235;7;2;0,time,30,-1,39,30.01,0,129.04,false,false,english,,normal,false,false,false,,1735522437000
6771f7569894964293ae7d54,,94.76,92.88,104.76,79.21,237;9;1;0,time,30,-1,3,30.01,0,32.46,false,false,english,,normal,false,false,false,,1735522134000
6771f70e9894964293ae7bbe,,103.99,96.07,110.39,85.27,260;4;0;0,time,30,-1,1,30,0,8.35,false,false,english,,normal,false,false,false,,1735522062000
6770d0e79894964293a4d2d0,,102.4,94.41,113.2,80.9,256;7;1;1,time,30,-1,20,30,0,60.83,false,false,english,,normal,false,false,false,,1735446759000
6770d03d9894964293a4cdcb,,89.19,92.16,98.39,74.63,223;9;1;1,time,30,-1,10,30,0,27.09,false,false,english,,normal,false,false,false,,1735446589000
6770cff39894964293a4cbd1,,91.57,95.58,96.37,69.5,229;2;2;0,time,30,-1,7,30.01,0,37.5,false,false,english,,normal,false,false,false,,1735446515000
6770cfa69894964293a4c9bb,,92.4,92.28,100.8,80.97,231;9;1;4,time,30,-1,11,30,0,61.93,false,false,english,,normal,false,false,false,,1735446438000
67704f5d9894964293a17e8d,,99.56,94.16,106.35,75.08,249;6;0;2,time,30,-1,72,30.01,0,309.53,false,false,english,,normal,false,false,false,,1735413597000
67704dca9894964293a171b5,,99.95,95.93,105.54,76.17,250;3;0;0,time,30,-1,30,30.02,0,126.78,false,false,english,,normal,false,false,false,,1735413194000
676eeead989496429396031d,,98.77,93.93,110.76,72.71,247;9;1;2,time,30,-1,12,30.01,0,38.39,false,false,english,,normal,false,false,false,,1735323309000
676eee5e989496429396003b,,97.58,93.5,109.18,77.34,244;8;1;2,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1735323230000
676eee3f989496429395ff13,,92.4,88.21,108.4,72.85,231;15;1;3,time,30,-1,26,30,0,104.82,false,false,english,,normal,false,false,false,,1735323199000
676eed62989496429395f6aa,true,120.78,100,120.78,82.81,151;0;0;0,time,15,-1,15,15,0,33.71,false,false,english,,normal,false,false,false,,1735322978000
676ee7d9989496429395bd10,,103.96,95.83,115.16,86.39,130;3;0;1,time,15,-1,5,15.01,0,15.09,false,false,english,,normal,false,false,false,,1735321561000
676ee7b5989496429395bba8,,103.95,97.81,109.55,85.66,130;1;1;0,time,15,-1,7,15.01,0,12.89,false,false,english,,normal,false,false,false,,1735321525000
676ee78a989496429395b9cc,,107.94,94.7,120.74,88.26,135;4;1;1,time,15,-1,1,15.01,0,1.43,false,false,english,,normal,false,false,false,,1735321482000
676ee776989496429395b8fd,,107.18,95.39,121.57,84.35,134;3;1;1,time,15,-1,3,15,0,6.5,false,false,english,,normal,false,false,false,,1735321462000
676ee759989496429395b7e2,,111.96,95.33,119.96,89.67,140;4;1;0,time,15,-1,14,15.01,0,53.08,false,false,english,,normal,false,false,false,,1735321433000
676ee708989496429395b4af,,86.36,91.79,107.16,80.63,108;7;0;1,time,15,-1,6,15.01,0,18.93,false,false,english,,normal,false,false,false,,1735321352000
676ee6df989496429395b2da,,103.12,94.44,115.11,84.88,129;4;2;1,time,15,-1,17,15.01,0,42.44,false,false,english,,normal,false,false,false,,1735321311000
